construct	parameterName	genotype	parameterId	procedureName	gene	mgiAccessionId	displayProcedureName	significanceValue	sex
tm1a(KOMP)Wtsi	IgD+ mature B cell percentage	Hom	MGP_PBI_015_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
tm1a(KOMP)Wtsi	Monocyte percentage	Hom	MGP_PBI_016_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
tm1a(KOMP)Wtsi	Monocyte percentage	Hom	MGP_PBI_016_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
tm1a(KOMP)Wtsi	Ly6Chigh monocyte percentage	Hom	MGP_PBI_017_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
tm1a(KOMP)Wtsi	Ly6Chigh monocyte percentage	Hom	MGP_PBI_017_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
tm1a(KOMP)Wtsi	Ly6Clow monocyte percentage	Hom	MGP_PBI_018_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
tm1a(KOMP)Wtsi	Ly6Clow monocyte percentage	Hom	MGP_PBI_018_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
tm1a(KOMP)Wtsi	Neutrophil percentage	Hom	MGP_PBI_019_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
tm1a(KOMP)Wtsi	Neutrophil percentage	Hom	MGP_PBI_019_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
tm1a(KOMP)Wtsi	Eosinophil percentage	Hom	MGP_PBI_020_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
tm1a(KOMP)Wtsi	Eosinophil percentage	Hom	MGP_PBI_020_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
tm1a(KOMP)Wtsi	Total T cell number	Hom	MGP_PBI_021_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
tm1a(KOMP)Wtsi	Total T cell number	Hom	MGP_PBI_021_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
tm1a(KOMP)Wtsi	Alpha beta T cell number	Hom	MGP_PBI_022_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
tm1a(KOMP)Wtsi	Alpha beta T cell number	Hom	MGP_PBI_022_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
tm1a(KOMP)Wtsi	CD4+ alpha beta T cell number	Hom	MGP_PBI_023_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
tm1a(KOMP)Wtsi	CD4+ alpha beta T cell number	Hom	MGP_PBI_023_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
tm1a(KOMP)Wtsi	CD8+ alpha beta T cell number	Hom	MGP_PBI_024_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
tm1a(KOMP)Wtsi	CD8+ alpha beta T cell number	Hom	MGP_PBI_024_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
tm1a(KOMP)Wtsi	Gamma delta T cell number	Hom	MGP_PBI_025_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
tm1a(KOMP)Wtsi	Gamma delta T cell number	Hom	MGP_PBI_025_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
tm1a(KOMP)Wtsi	NKT cell number	Hom	MGP_PBI_026_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
tm1a(KOMP)Wtsi	NKT cell number	Hom	MGP_PBI_026_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
tm1a(KOMP)Wtsi	NK cell number	Hom	MGP_PBI_027_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
tm1a(KOMP)Wtsi	NK cell number	Hom	MGP_PBI_027_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
tm1a(KOMP)Wtsi	CD4+ CD25+ alpha beta regulatory T cell number	Hom	MGP_PBI_028_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
tm1a(KOMP)Wtsi	CD4+ CD25+ alpha beta regulatory T cell number	Hom	MGP_PBI_028_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
tm1a(KOMP)Wtsi	CD4+ CD44+ CD62L- alpha beta effector T cell number	Hom	MGP_PBI_029_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
tm1a(KOMP)Wtsi	CD4+ CD44+ CD62L- alpha beta effector T cell number	Hom	MGP_PBI_029_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
tm1a(KOMP)Wtsi	CD8+ CD44+ CD62L- alpha beta effector T cell number	Hom	MGP_PBI_030_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
tm1a(KOMP)Wtsi	CD8+ CD44+ CD62L- alpha beta effector T cell number	Hom	MGP_PBI_030_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
tm1a(KOMP)Wtsi	KLRG1+ mature NK cell number	Hom	MGP_PBI_031_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
tm1a(KOMP)Wtsi	KLRG1+ mature NK cell number	Hom	MGP_PBI_031_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
tm1a(KOMP)Wtsi	CD4+ KLRG1+ alpha beta T cell number	Hom	MGP_PBI_032_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
tm1a(KOMP)Wtsi	CD4+ KLRG1+ alpha beta T cell number	Hom	MGP_PBI_032_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
tm1a(KOMP)Wtsi	CD8+ KLRG1+ alpha beta T cell number	Hom	MGP_PBI_033_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
tm1a(KOMP)Wtsi	CD8+ KLRG1+ alpha beta T cell number	Hom	MGP_PBI_033_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
tm1a(KOMP)Wtsi	B cell number	Hom	MGP_PBI_034_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
tm1a(KOMP)Wtsi	B cell number	Hom	MGP_PBI_034_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
tm1a(KOMP)Wtsi	IgD+ mature B cell number	Hom	MGP_PBI_035_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
tm1a(KOMP)Wtsi	IgD+ mature B cell number	Hom	MGP_PBI_035_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
tm1a(KOMP)Wtsi	Monocyte number	Hom	MGP_PBI_036_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
tm1a(KOMP)Wtsi	Monocyte number	Hom	MGP_PBI_036_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
tm1a(KOMP)Wtsi	Ly6Chigh monocyte number	Hom	MGP_PBI_037_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
tm1a(KOMP)Wtsi	Ly6Chigh monocyte number	Hom	MGP_PBI_037_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
tm1a(KOMP)Wtsi	Ly6Clow monocyte number	Hom	MGP_PBI_038_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
tm1a(KOMP)Wtsi	Ly6Clow monocyte number	Hom	MGP_PBI_038_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
tm1a(KOMP)Wtsi	Neutrophil number	Hom	MGP_PBI_039_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
tm1a(KOMP)Wtsi	Neutrophil number	Hom	MGP_PBI_039_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
tm1a(KOMP)Wtsi	Eosinophil number	Hom	MGP_PBI_040_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Female
tm1a(KOMP)Wtsi	Eosinophil number	Hom	MGP_PBI_040_001	Whole blood peripheral blood leukocyte immunophenotyping	Cnih3	MGI:1920228	Peripheral Blood Leukocytes	2	Male
